Row ID,Customer ID,Customer Name,Segment,Country,City,State,Sales
657,CC-12430,Chuck Clark,Home Office,Myanmar,Pathein,Ayeyarwady,83.92
658,HL-15040,Hunter Lopez,Consumer,Myanmar,Myingyan,Magway,22.58
659,CC-12430,Chuck Clark,Home Office,Myanmar,Magway City,Magway,6.63
660,JO-15145,Jack O'Briant,Corporate,Myanmar,Pyay,Bago,18.368
661,BF-11275,Beth Fritzler,Corporate,Myanmar,Hlegu,Yangon,361.376
662,EJ-14155,Eva Jacobs,Consumer,Myanmar,Yangon,Yangon,43.5
663,KC-16675,Kimberly Carter,Corporate,Myanmar,Yangon,Yangon,139.86
664,KC-16675,Kimberly Carter,Corporate,Myanmar,Yangon,Yangon,307.136
665,CS-12460,Chuck Sachs,Consumer,Myanmar,Taungoo,Bago,136.99
666,CS-12460,Chuck Sachs,Consumer,Myanmar,Pathein,Ayeyarwady,83.92
667,ND-18370,Natalie DeCherney,Consumer,Myanmar,Thanlyin,Yangon,47.992
668,CS-12460,Chuck Sachs,Consumer,Myanmar,Magway City,Magway,14.624
669,CM-12655,Corinna Mitchell,Home Office,Myanmar,Yangon,Yangon,521.96
670,CS-12460,Chuck Sachs,Consumer,Myanmar,Magway City,Magway,3.15
671,JF-15355,Jay Fein,Consumer,Myanmar,Myingyan,Magway,32.67
672,DS-13030,Darrin Sayre,Home Office,Myanmar,Pyay,Bago,240.37
673,DS-13030,Darrin Sayre,Home Office,Myanmar,Taungoo,Bago,119.02
674,DS-13030,Darrin Sayre,Home Office,Myanmar,Magway City,Magway,41.22
675,PS-19045,Penelope Sewall,Home Office,Myanmar,Magway City,Magway,16.98
676,TA-21385,Tom Ashbrook,Home Office,Myanmar,Magway City,Magway,7.04
677,AB-10150,Aimee Bixby,Consumer,Myanmar,Chauk,Magway,91.96
678,TP-21130,Theone Pippenger,Consumer,Myanmar,Myeik,Tanintharyi,399.95
679,TP-21130,Theone Pippenger,Consumer,Myanmar,Myeik,Tanintharyi,142.8
680,TP-21130,Theone Pippenger,Consumer,Myanmar,Myeik,Tanintharyi,8.8
681,JD-16060,Julia Dunbar,Consumer,Myanmar,Myeik,Tanintharyi,221.16
682,JD-16060,Julia Dunbar,Consumer,Myanmar,Myeik,Tanintharyi,127.96
683,JD-16060,Julia Dunbar,Consumer,Myanmar,Myeik,Tanintharyi,18.69
684,JD-16060,Julia Dunbar,Consumer,Myanmar,Myeik,Tanintharyi,7.9
685,AI-10855,Arianne Irving,Consumer,Myanmar,Magway City,Magway,6.68
686,PO-18865,Patrick O'Donnell,Consumer,Myanmar,Mandalay City,Mandalay,133.2
687,PO-18865,Patrick O'Donnell,Consumer,Myanmar,Mandalay City,Mandalay,125.88
688,PO-18865,Patrick O'Donnell,Consumer,Myanmar,Mandalay City,Mandalay,79.78
689,CS-12400,Christopher Schild,Home Office,Myanmar,Pyay,Bago,2.78
690,TS-21370,Todd Sumrall,Corporate,Myanmar,Magway City,Magway,5199.96
691,TS-21370,Todd Sumrall,Corporate,Myanmar,Pyay,Bago,221.382
692,PO-19195,Phillina Ober,Home Office,Myanmar,Taungoo,Bago,160.93
693,TS-21370,Todd Sumrall,Corporate,Myanmar,Pathein,Ayeyarwady,87.8
694,PO-19195,Phillina Ober,Home Office,Myanmar,Pathein,Ayeyarwady,75.792
695,SV-20935,Susan Vittorini,Consumer,Myanmar,Pyay,Bago,390.75
696,CD-12280,Christina DeMoss,Consumer,Myanmar,Taungoo,Bago,166.5
697,CD-12280,Christina DeMoss,Consumer,Myanmar,Taungoo,Bago,164.688
698,CD-12280,Christina DeMoss,Consumer,Myanmar,Taungoo,Bago,128.124
699,CD-12280,Christina DeMoss,Consumer,Myanmar,Pathein,Ayeyarwady,110.96
700,CD-12280,Christina DeMoss,Consumer,Myanmar,Pathein,Ayeyarwady,101.4
701,CD-12280,Christina DeMoss,Consumer,Myanmar,Pathein,Ayeyarwady,99.98
702,CD-12280,Christina DeMoss,Consumer,Myanmar,Magway City,Magway,12.96
703,CD-12280,Christina DeMoss,Consumer,Myanmar,Magway City,Magway,11.424
704,PB-18805,Patrick Bzostek,Home Office,Myanmar,Pyay,Bago,9.296
705,SM-20950,Suzanne McNair,Corporate,Myanmar,Pyay,Bago,254.9
706,PB-18805,Patrick Bzostek,Home Office,Myanmar,Yangon,Yangon,31.176
707,RB-19570,Rob Beeghly,Consumer,Myanmar,Pyinoolwin,Mandalay,99.39
708,RB-19570,Rob Beeghly,Consumer,Myanmar,Pyinoolwin,Mandalay,61.44
709,SM-20950,Suzanne McNair,Corporate,Myanmar,Magway City,Magway,58.68
710,PB-18805,Patrick Bzostek,Home Office,Myanmar,Yangon,Yangon,83.92
711,CS-11950,Carlos Soltero,Consumer,Myanmar,Magway City,Magway,41.96
712,RB-19570,Rob Beeghly,Consumer,Myanmar,Pyinoolwin,Mandalay,38.9
713,PB-18805,Patrick Bzostek,Home Office,Myanmar,Yangon,Yangon,172.752
714,PB-18805,Patrick Bzostek,Home Office,Myanmar,Yangon,Yangon,199.9
715,BF-11080,Bart Folk,Consumer,Myanmar,Magway City,Magway,21.6
716,SM-20950,Suzanne McNair,Corporate,Myanmar,Magway City,Magway,20.94
717,BF-11080,Bart Folk,Consumer,Myanmar,Magway City,Magway,11.07
718,CS-11950,Carlos Soltero,Consumer,Myanmar,Magway City,Magway,9.45
719,BD-11770,Bryan Davis,Consumer,Myanmar,Pyay,Bago,240.784
720,SP-20545,Sibella Parks,Corporate,Myanmar,Pyay,Bago,227.46
721,SP-20545,Sibella Parks,Corporate,Myanmar,Magway City,Magway,46.24
722,RM-19750,Roland Murray,Consumer,Myanmar,Pathein,Ayeyarwady,71.97
723,RM-19750,Roland Murray,Consumer,Myanmar,Magway City,Magway,26.38
724,TC-21295,Toby Carlisle,Consumer,Myanmar,Magway City,Magway,59.2
725,AH-10585,Angele Hood,Consumer,Myanmar,Hlegu,Yangon,239.24
726,SH-20395,Shahid Hopkins,Consumer,Myanmar,Pathein,Ayeyarwady,70.12
727,CR-12820,Cyra Reiten,Home Office,Myanmar,Pyay,Bago,344.91
728,CR-12820,Cyra Reiten,Home Office,Myanmar,Pyay,Bago,319.96
729,MM-18280,Muhammed MacIntyre,Corporate,Myanmar,Magway City,Magway,40.99
730,CR-12820,Cyra Reiten,Home Office,Myanmar,Magway City,Magway,17.04
731,CD-11980,Carol Darley,Consumer,Myanmar,Pyay,Bago,318.96
732,CC-12430,Chuck Clark,Home Office,Myanmar,Dawei,Tanintharyi,26.38
733,CC-12430,Chuck Clark,Home Office,Myanmar,Dawei,Tanintharyi,13.9
734,AB-10060,Adam Bellavance,Home Office,Myanmar,Yangon,Yangon,108.96
735,AB-10060,Adam Bellavance,Home Office,Myanmar,Yangon,Yangon,449.568
736,AB-10060,Adam Bellavance,Home Office,Myanmar,Bago,Yangon,2036.86
737,BW-11110,Bart Watters,Corporate,Myanmar,Kanbalu,Sagaing,3059.982
738,SH-20395,Shahid Hopkins,Consumer,Myanmar,Pathein,Ayeyarwady,91.59
739,SH-20395,Shahid Hopkins,Consumer,Myanmar,Magway City,Magway,25.92
740,HR-14770,Hallie Redmond,Home Office,Myanmar,Thanlyin,Yangon,219.184
741,HR-14770,Hallie Redmond,Home Office,Myanmar,Thanlyin,Yangon,16.256
742,CS-12400,Christopher Schild,Home Office,Myanmar,Kawhmu,Yangon,620.6145
743,CS-12400,Christopher Schild,Home Office,Myanmar,Kawhmu,Yangon,617.976
744,CS-12400,Christopher Schild,Home Office,Myanmar,Kawhmu,Yangon,258.072
745,CS-12400,Christopher Schild,Home Office,Myanmar,Kawhmu,Yangon,233.86
746,CS-12400,Christopher Schild,Home Office,Myanmar,Kawhmu,Yangon,5.328
747,RW-19540,Rick Wilson,Corporate,Myanmar,Kanbalu,Sagaing,1458.65
748,RW-19540,Rick Wilson,Corporate,Myanmar,Kanbalu,Sagaing,476.8
749,RW-19540,Rick Wilson,Corporate,Myanmar,Kanbalu,Sagaing,87.444
750,RW-19540,Rick Wilson,Corporate,Myanmar,Kanbalu,Sagaing,26.64
751,CS-12355,Christine Sundaresam,Consumer,Myanmar,Chauk,Magway,17.472
752,JW-15955,Joni Wasserman,Consumer,Myanmar,Chauk,Magway,104.8
753,JW-15955,Joni Wasserman,Consumer,Myanmar,Chauk,Magway,11.68
754,SP-20620,Stefania Perrino,Corporate,Myanmar,Pyay,Bago,478.08
755,PF-19225,Phillip Flathmann,Consumer,Myanmar,Pyay,Bago,25.98
756,PF-19225,Phillip Flathmann,Consumer,Myanmar,Pyay,Bago,80.96
757,PF-19225,Phillip Flathmann,Consumer,Myanmar,Pyay,Bago,455.712
758,DB-13210,Dean Braden,Consumer,Myanmar,Kanbalu,Sagaing,85.52
759,PK-19075,Pete Kriz,Consumer,Myanmar,Pathein,Ayeyarwady,100.94
760,FP-14320,Frank Preis,Consumer,Myanmar,Magway City,Magway,7.88
761,RS-19420,Ricardo Sperren,Corporate,Myanmar,Yangon,Yangon,892.98
762,VF-21715,Vicky Freymann,Home Office,Myanmar,Pyay,Bago,13.12
763,VF-21715,Vicky Freymann,Home Office,Myanmar,Pyay,Bago,15.84
764,VF-21715,Vicky Freymann,Home Office,Myanmar,Pyay,Bago,18.24
765,HE-14800,Harold Engle,Corporate,Myanmar,Pathein,Ayeyarwady,174.95
766,HE-14800,Harold Engle,Corporate,Myanmar,Pathein,Ayeyarwady,141.9
767,HE-14800,Harold Engle,Corporate,Myanmar,Pathein,Ayeyarwady,83.92
768,MR-17545,Mathew Reese,Home Office,Myanmar,Yangon,Yangon,52.76
769,VF-21715,Vicky Freymann,Home Office,Myanmar,Yangon,Yangon,86.376
770,HE-14800,Harold Engle,Corporate,Myanmar,Pathein,Ayeyarwady,39.98
771,HE-14800,Harold Engle,Corporate,Myanmar,Pathein,Ayeyarwady,28.91
772,EM-14095,Eudokia Martin,Corporate,Myanmar,Magway City,Magway,65.12
773,GM-14440,Gary McGarr,Consumer,Myanmar,Taungoo,Bago,145.764
774,SR-20425,Sharelle Roach,Home Office,Myanmar,Pathein,Ayeyarwady,109.9
775,DL-13315,Delfina Latchford,Consumer,Myanmar,Pyay,Bago,272.94
776,DL-13315,Delfina Latchford,Consumer,Myanmar,Pathein,Ayeyarwady,109.48
777,DL-13315,Delfina Latchford,Consumer,Myanmar,Magway City,Magway,31.92
778,DL-13315,Delfina Latchford,Consumer,Myanmar,Magway City,Magway,19.44
779,BS-11800,Bryan Spruell,Home Office,Myanmar,Pyinoolwin,Mandalay,501.81
780,KL-16645,Ken Lonsdale,Consumer,Myanmar,Kanbalu,Sagaing,478.24
781,BS-11800,Bryan Spruell,Home Office,Myanmar,Taungoo,Bago,191.6
782,SA-20830,Sue Ann Reed,Consumer,Myanmar,Thanlyin,Yangon,251.64
783,BS-11800,Bryan Spruell,Home Office,Myanmar,Magway City,Magway,35.97
784,SA-20830,Sue Ann Reed,Consumer,Myanmar,Thanlyin,Yangon,17.43
785,SA-20830,Sue Ann Reed,Consumer,Myanmar,Thanlyin,Yangon,15.12
786,BS-11800,Bryan Spruell,Home Office,Myanmar,Magway City,Magway,12.96
787,BS-11800,Bryan Spruell,Home Office,Myanmar,Magway City,Magway,9.82
788,BS-11800,Bryan Spruell,Home Office,Myanmar,Magway City,Magway,8.64
789,LB-16795,Laurel Beltran,Home Office,Myanmar,Yangon,Yangon,66.96
790,LB-16795,Laurel Beltran,Home Office,Myanmar,Yangon,Yangon,104.28
791,LB-16795,Laurel Beltran,Home Office,Myanmar,Yangon,Yangon,147.92
792,LB-16795,Laurel Beltran,Home Office,Myanmar,Yangon,Yangon,199.98
793,LB-16795,Laurel Beltran,Home Office,Myanmar,Yangon,Yangon,286.85
794,SM-20320,Sean Miller,Home Office,Myanmar,Kyaukse,Mandalay,526.45
795,HG-14845,Harry Greene,Consumer,Myanmar,Pyay,Bago,314.352
796,HG-14845,Harry Greene,Consumer,Myanmar,Magway City,Magway,18.98
797,HG-14845,Harry Greene,Consumer,Myanmar,Magway City,Magway,18.24
798,HG-14845,Harry Greene,Consumer,Myanmar,Magway City,Magway,12.816
799,PN-18775,Parhena Norris,Home Office,Myanmar,Pathein,Ayeyarwady,96.53
800,PM-19135,Peter McVee,Home Office,Myanmar,Thanlyin,Yangon,499.168
801,PM-19135,Peter McVee,Home Office,Myanmar,Thanlyin,Yangon,191.976
802,DK-12835,Damala Kotsonis,Corporate,Myanmar,Kanbalu,Sagaing,872.94
803,DB-13210,Dean Braden,Consumer,Myanmar,Kanbalu,Sagaing,104.88
804,DK-12835,Damala Kotsonis,Corporate,Myanmar,Kanbalu,Sagaing,41.54
805,DB-13210,Dean Braden,Consumer,Myanmar,Kanbalu,Sagaing,34.7
806,DB-13210,Dean Braden,Consumer,Myanmar,Kanbalu,Sagaing,33.72
807,HF-14995,Herbert Flentye,Consumer,Myanmar,Mandalay City,Mandalay,33.45
808,DB-13210,Dean Braden,Consumer,Myanmar,Kanbalu,Sagaing,14.94
809,DK-12835,Damala Kotsonis,Corporate,Myanmar,Kanbalu,Sagaing,12.96
810,HF-14995,Herbert Flentye,Consumer,Myanmar,Mandalay City,Mandalay,10.4
811,MG-18205,Mitch Gastineau,Corporate,Myanmar,Thanlyin,Yangon,12.32
812,MG-18205,Mitch Gastineau,Corporate,Myanmar,Thanlyin,Yangon,4.419
813,BD-11320,Bill Donatelli,Consumer,Myanmar,Pyay,Bago,11.56
814,BD-11320,Bill Donatelli,Consumer,Myanmar,Pyay,Bago,15.58
815,BD-11320,Bill Donatelli,Consumer,Myanmar,Yangon,Yangon,88.776
816,ND-18460,Neil Ducich,Corporate,Myanmar,Thanlyin,Yangon,1347.52
817,MM-18280,Muhammed MacIntyre,Corporate,Myanmar,Magway City,Magway,14.13
818,LC-16930,Linda Cazamias,Corporate,Myanmar,Magway City,Magway,8.4
819,IL-15100,Ivan Liston,Consumer,Myanmar,Pyinoolwin,Mandalay,1454.49
820,SC-20695,Steve Chapman,Corporate,Myanmar,Myingyan,Mandalay,177.2
821,IL-15100,Ivan Liston,Consumer,Myanmar,Pyinoolwin,Mandalay,121.3
822,IL-15100,Ivan Liston,Consumer,Myanmar,Pyinoolwin,Mandalay,70.08
823,SH-20395,Shahid Hopkins,Consumer,Myanmar,Magway City,Magway,18.76
824,FH-14275,Frank Hawley,Corporate,Myanmar,Myeik,Tanintharyi,931.176
825,FH-14275,Frank Hawley,Corporate,Myanmar,Pyay,Bago,430.88
826,NC-18535,Nick Crebassa,Corporate,Myanmar,Yangon,Yangon,26.352
827,BP-11185,Ben Peterman,Corporate,Myanmar,Pyay,Bago,18.24
828,BP-11185,Ben Peterman,Corporate,Myanmar,Yangon,Yangon,49.08
829,BP-11185,Ben Peterman,Corporate,Myanmar,Yangon,Yangon,324.9
830,CS-11845,Cari Sayre,Corporate,Myanmar,Yangon,Yangon,88.776
831,DJ-13510,Don Jones,Corporate,Myanmar,Magway City,Magway,20.7
832,CS-11845,Cari Sayre,Corporate,Myanmar,Yangon,Yangon,963.136
833,MJ-17740,Max Jones,Consumer,Myanmar,Kanbalu,Sagaing,895.92
834,LP-17080,Liz Pelletier,Consumer,Myanmar,Yangon,Yangon,26.032
835,LP-17080,Liz Pelletier,Consumer,Myanmar,Yangon,Yangon,37.44
836,LP-17080,Liz Pelletier,Consumer,Myanmar,Yangon,Yangon,37.59
837,ZC-21910,Zuschuss Carroll,Consumer,Myanmar,Magway City,Magway,43.92
838,TB-21400,Tom Boeckenhauer,Consumer,Myanmar,Pyay,Bago,18.288
839,TB-21400,Tom Boeckenhauer,Consumer,Myanmar,Yangon,Yangon,37.94
840,TB-21400,Tom Boeckenhauer,Consumer,Myanmar,Yangon,Yangon,102.96
841,TB-21400,Tom Boeckenhauer,Consumer,Myanmar,Yangon,Yangon,174.42
842,TB-21400,Tom Boeckenhauer,Consumer,Myanmar,Yangon,Yangon,385.8
843,JD-16015,Joy Daniels,Consumer,Myanmar,Taungoo,Bago,132.6
844,SJ-20125,Sanjit Jacobs,Home Office,Myanmar,Magway City,Magway,25.92
845,JF-15415,Jennifer Ferguson,Consumer,Myanmar,Pyay,Bago,19.44
846,JF-15415,Jennifer Ferguson,Consumer,Myanmar,Yangon,Yangon,71.28
847,JF-15415,Jennifer Ferguson,Consumer,Myanmar,Yangon,Yangon,79.96
848,RC-19960,Ryan Crowe,Consumer,Myanmar,Thanlyin,Yangon,34.504
849,JF-15415,Jennifer Ferguson,Consumer,Myanmar,Yangon,Yangon,177.568
850,JF-15415,Jennifer Ferguson,Consumer,Myanmar,Yangon,Yangon,1471.96
851,EP-13915,Emily Phan,Consumer,Myanmar,Kanbalu,Sagaing,181.86
852,MT-17815,Meg Tillman,Consumer,Myanmar,Magway City,Magway,35.48
853,AA-10375,Allen Armold,Consumer,Myanmar,Pathein,Ayeyarwady,116.98
854,DV-13045,Darrin Van Huff,Corporate,Myanmar,Thanlyin,Yangon,721.875
855,MV-18190,Mike Vittorini,Consumer,Myanmar,Magway City,Magway,39.98
856,DV-13045,Darrin Van Huff,Corporate,Myanmar,Thanlyin,Yangon,73.568
857,DV-13045,Darrin Van Huff,Corporate,Myanmar,Thanlyin,Yangon,64.784
858,MV-18190,Mike Vittorini,Consumer,Myanmar,Magway City,Magway,23.36
859,DV-13045,Darrin Van Huff,Corporate,Myanmar,Thanlyin,Yangon,13.584
860,AA-10375,Allen Armold,Consumer,Myanmar,Magway City,Magway,17.94
861,AA-10375,Allen Armold,Consumer,Myanmar,Magway City,Magway,14.952
862,SB-20170,Sarah Bern,Consumer,Myanmar,Myeik,Tanintharyi,858.24
863,SB-20170,Sarah Bern,Consumer,Myanmar,Magway City,Magway,64.14
864,SB-20170,Sarah Bern,Consumer,Myanmar,Magway City,Magway,19.04
865,SB-20170,Sarah Bern,Consumer,Myanmar,Magway City,Magway,13.128
866,DK-12895,Dana Kaydos,Consumer,Myanmar,Yangon,Yangon,46.74
867,DK-12895,Dana Kaydos,Consumer,Myanmar,Yangon,Yangon,100.704
868,DK-12895,Dana Kaydos,Consumer,Myanmar,Yangon,Yangon,174.95
869,DK-12895,Dana Kaydos,Consumer,Myanmar,Yangon,Yangon,192.16
870,DK-12895,Dana Kaydos,Consumer,Myanmar,Yangon,Yangon,242.624
871,DK-12895,Dana Kaydos,Consumer,Myanmar,Yangon,Yangon,299.99
872,CS-12355,Christine Sundaresam,Consumer,Myanmar,Pyay,Bago,9.21
873,CS-12355,Christine Sundaresam,Consumer,Myanmar,Pyay,Bago,9.96
874,CS-12355,Christine Sundaresam,Consumer,Myanmar,Yangon,Yangon,27.93
875,EB-13705,Ed Braxton,Corporate,Myanmar,Magway City,Magway,15.92
876,FH-14350,Fred Harton,Consumer,Myanmar,Pyay,Bago,6.63
877,MH-17455,Mark Hamilton,Consumer,Myanmar,Dawei,Tanintharyi,90.64
878,FH-14350,Fred Harton,Consumer,Myanmar,Yangon,Yangon,107.53
879,JP-15460,Jennifer Patt,Corporate,Myanmar,Magway City,Magway,17.94
880,FH-14350,Fred Harton,Consumer,Myanmar,Yangon,Yangon,799.96
881,MC-17275,Marc Crier,Consumer,Myanmar,Yangon,Yangon,141.96
882,MT-17815,Meg Tillman,Consumer,Myanmar,Pyay,Bago,299.9
883,RW-19630,Rob Williams,Corporate,Myanmar,Pyay,Bago,5.28
884,RW-19630,Rob Williams,Corporate,Myanmar,Yangon,Yangon,895.92
885,BM-11650,Brian Moss,Corporate,Myanmar,Pyinoolwin,Mandalay,914.97
886,BM-11650,Brian Moss,Corporate,Myanmar,Pyinoolwin,Mandalay,587.97
887,BM-11650,Brian Moss,Corporate,Myanmar,Pyinoolwin,Mandalay,530.34
888,CW-11905,Carl Weiss,Home Office,Myanmar,Pathein,Ayeyarwady,299.52
889,BM-11650,Brian Moss,Corporate,Myanmar,Pyinoolwin,Mandalay,180.96
890,BM-11650,Brian Moss,Corporate,Myanmar,Pyinoolwin,Mandalay,14.94
891,SC-20050,Sample Company A,Home Office,Myanmar,Monywa,Sagaing,377.97
892,GT-14710,Greg Tran,Consumer,Myanmar,Magway City,Magway,33.568
893,TW-21025,Tamara Willingham,Home Office,Myanmar,Yangon,Yangon,291.136
894,ND-18370,Natalie DeCherney,Consumer,Myanmar,Myeik,Tanintharyi,1931.04
895,ND-18370,Natalie DeCherney,Consumer,Myanmar,Magway City,Magway,11.808
896,ND-18370,Natalie DeCherney,Consumer,Myanmar,Magway City,Magway,9.96
897,RA-19285,Ralph Arnett,Consumer,Myanmar,Myingyan,Mandalay,11.36
898,RP-19390,Resi Pölking,Consumer,Myanmar,Pyay,Bago,5.7
899,RP-19390,Resi Pölking,Consumer,Myanmar,Pyay,Bago,7.3
900,RP-19390,Resi Pölking,Consumer,Myanmar,Pyay,Bago,14.19
901,RP-19390,Resi Pölking,Consumer,Myanmar,Yangon,Yangon,22.66
902,RP-19390,Resi Pölking,Consumer,Myanmar,Yangon,Yangon,48.94
903,RP-19390,Resi Pölking,Consumer,Myanmar,Yangon,Yangon,118
904,RP-19390,Resi Pölking,Consumer,Myanmar,Yangon,Yangon,144.96
905,RP-19390,Resi Pölking,Consumer,Myanmar,Yangon,Yangon,199.98
906,DC-12850,Dan Campbell,Consumer,Myanmar,Magway City,Magway,5.46
907,ZC-21910,Zuschuss Carroll,Consumer,Myanmar,Pyinoolwin,Mandalay,1516.2
908,ZC-21910,Zuschuss Carroll,Consumer,Myanmar,Pyinoolwin,Mandalay,199.96
909,ZC-21910,Zuschuss Carroll,Consumer,Myanmar,Pyay,Bago,11.52
910,ZC-21910,Zuschuss Carroll,Consumer,Myanmar,Pyay,Bago,25.78
911,ZC-21910,Zuschuss Carroll,Consumer,Myanmar,Pyay,Bago,213.92
912,ZC-21910,Zuschuss Carroll,Consumer,Myanmar,Pyay,Bago,1298.55
913,BW-11110,Bart Watters,Corporate,Myanmar,Pathein,Ayeyarwady,99.87
914,BW-11110,Bart Watters,Corporate,Myanmar,Pathein,Ayeyarwady,82.26
915,BW-11110,Bart Watters,Corporate,Myanmar,Magway City,Magway,37.94
916,BW-11110,Bart Watters,Corporate,Myanmar,Magway City,Magway,34.7
917,BW-11110,Bart Watters,Corporate,Myanmar,Magway City,Magway,24.9
918,CR-12730,Craig Reiter,Consumer,Myanmar,Myeik,Tanintharyi,904.9
919,KL-16645,Ken Lonsdale,Consumer,Myanmar,Pathein,Ayeyarwady,377.97
920,KL-16645,Ken Lonsdale,Consumer,Myanmar,Pathein,Ayeyarwady,299.97
921,RA-19915,Russell Applegate,Consumer,Myanmar,Pyinoolwin,Mandalay,96.08
922,FM-14380,Fred McMath,Consumer,Myanmar,Hlegu,Yangon,121.104
923,KL-16645,Ken Lonsdale,Consumer,Myanmar,Pathein,Ayeyarwady,89.98
924,FM-14380,Fred McMath,Consumer,Myanmar,Hlegu,Yangon,111.96
925,RA-19915,Russell Applegate,Consumer,Myanmar,Pyinoolwin,Mandalay,63.77
926,RA-19915,Russell Applegate,Consumer,Myanmar,Pyinoolwin,Mandalay,50.97
927,KL-16645,Ken Lonsdale,Consumer,Myanmar,Pathein,Ayeyarwady,42.28
928,CM-12655,Corinna Mitchell,Home Office,Myanmar,Myeik,Tanintharyi,2279.96
929,PO-19180,Philisse Overcash,Home Office,Myanmar,Pyay,Bago,19.54
930,CK-12760,Cyma Kinney,Corporate,Myanmar,Taungoo,Bago,140.75
931,CK-12760,Cyma Kinney,Corporate,Myanmar,Pathein,Ayeyarwady,77.55
932,CK-12760,Cyma Kinney,Corporate,Myanmar,Magway City,Magway,36.63
933,CK-12760,Cyma Kinney,Corporate,Myanmar,Magway City,Magway,24.88
934,CM-12655,Corinna Mitchell,Home Office,Myanmar,Magway City,Magway,14.94
935,TT-21070,Ted Trevino,Consumer,Myanmar,Pyay,Bago,8.64
936,KB-16600,Ken Brennan,Corporate,Myanmar,Pyinoolwin,Mandalay,629.95
937,AD-10180,Alan Dominguez,Home Office,Myanmar,Pakokku,Magway,163.96
938,SP-20620,Stefania Perrino,Corporate,Myanmar,Aunglan,Magway,154.95
939,SP-20620,Stefania Perrino,Corporate,Myanmar,Aunglan,Magway,43.6
940,TT-21070,Ted Trevino,Consumer,Myanmar,Yangon,Yangon,344.91
941,TT-21070,Ted Trevino,Consumer,Myanmar,Yangon,Yangon,563.024
942,EM-14065,Erin Mull,Consumer,Myanmar,Magway City,Magway,11.21
943,TT-21070,Ted Trevino,Consumer,Myanmar,Bago,Yangon,2404.704
944,BP-11095,Bart Pistole,Corporate,Myanmar,Pyay,Bago,287.976
945,MW-18220,Mitch Webber,Consumer,Myanmar,Yangon,Yangon,31.44
946,ML-17395,Marina Lichtenstein,Corporate,Myanmar,Yangon,Yangon,81.96
947,ML-17395,Marina Lichtenstein,Corporate,Myanmar,Yangon,Yangon,238.62
948,ML-17395,Marina Lichtenstein,Corporate,Myanmar,Yangon,Yangon,239.97
949,TT-21070,Ted Trevino,Consumer,Myanmar,Myingyan,Magway,625.99
950,TT-21070,Ted Trevino,Consumer,Myanmar,Myingyan,Magway,26.424
951,NF-18475,Neil Französisch,Home Office,Myanmar,Thanlyin,Yangon,91.056
952,MM-18280,Muhammed MacIntyre,Corporate,Myanmar,Yangon,Yangon,196.784
953,CS-12355,Christine Sundaresam,Consumer,Myanmar,Pyay,Bago,242.352
954,CS-12355,Christine Sundaresam,Consumer,Myanmar,Magway City,Magway,10.776
955,MK-17905,Michael Kennedy,Corporate,Myanmar,Thanlyin,Yangon,57.582
956,MK-17905,Michael Kennedy,Corporate,Myanmar,Thanlyin,Yangon,43.6
957,MK-17905,Michael Kennedy,Corporate,Myanmar,Thanlyin,Yangon,31.104
958,MK-17905,Michael Kennedy,Corporate,Myanmar,Thanlyin,Yangon,30.192
959,MK-17905,Michael Kennedy,Corporate,Myanmar,Thanlyin,Yangon,13.392
960,MK-17905,Michael Kennedy,Corporate,Myanmar,Thanlyin,Yangon,10.38
961,MK-17905,Michael Kennedy,Corporate,Myanmar,Thanlyin,Yangon,4.768
962,AH-10465,Amy Hunt,Consumer,Myanmar,Pyinoolwin,Mandalay,539.97
963,KB-16585,Ken Black,Corporate,Myanmar,Yangon,Yangon,64.4
964,AH-10465,Amy Hunt,Consumer,Myanmar,Magway City,Magway,22.58
965,KB-16585,Ken Black,Corporate,Myanmar,Yangon,Yangon,440.19
966,SR-20425,Sharelle Roach,Home Office,Myanmar,Kanbalu,Sagaing,212.94
967,AR-10825,Anthony Rawles,Corporate,Myanmar,Yangon,Yangon,1115.17
968,SS-20515,Shirley Schmidt,Home Office,Myanmar,Pathein,Ayeyarwady,39.48
969,BF-10975,Barbara Fisher,Corporate,Myanmar,Magway City,Magway,17.94
970,SW-20755,Steven Ward,Corporate,Myanmar,Pyinoolwin,Mandalay,579.136
971,SW-20755,Steven Ward,Corporate,Myanmar,Magway City,Magway,41.86
972,DR-12880,Dan Reichenbach,Corporate,Myanmar,Magway City,Magway,14.16
973,SW-20755,Steven Ward,Corporate,Myanmar,Magway City,Magway,14.07
974,SW-20755,Steven Ward,Corporate,Myanmar,Magway City,Magway,11.21
975,SW-20755,Steven Ward,Corporate,Myanmar,Magway City,Magway,9.144
976,SW-20755,Steven Ward,Corporate,Myanmar,Magway City,Magway,8.544
977,DM-13015,Darrin Martin,Consumer,Myanmar,Myeik,Tanintharyi,2799.96
978,DM-13015,Darrin Martin,Consumer,Myanmar,Pyinoolwin,Mandalay,601.3
979,DM-13015,Darrin Martin,Consumer,Myanmar,Pyay,Bago,464.292
980,AJ-10960,Astrea Jones,Consumer,Myanmar,Myingyan,Magway,449.15
981,DM-13015,Darrin Martin,Consumer,Myanmar,Pyay,Bago,287.97
982,DM-13015,Darrin Martin,Consumer,Myanmar,Magway City,Magway,68.46
983,DM-13015,Darrin Martin,Consumer,Myanmar,Magway City,Magway,44.82
